#Title : in-situ files catalog
#Description : catalog of available in-situ files compliant with Marine Data Store
#Project : Copernicus Marine In Situ TAC
#Format Version : 3.0
#Last Update : 2026-05-06T13:06:06Z
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TS_TS_V7A3918_20260422.nc,37.40000,38.40000,-0.40000,-0.20000,2026-04-22T01:00:00Z,2026-04-22T06:00:00Z,Unknown institution,2026-04-22T09:18:27Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TS_TS_VRCI9_20260422.nc,43.40000,43.40000,7.60000,7.60000,2026-04-22T12:00:00Z,2026-04-22T12:00:00Z,Unknown institution,2026-04-22T17:23:44Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TS_TS_WGAH_20260422.nc,36.50000,36.50000,14.20000,14.20000,2026-04-22T06:00:00Z,2026-04-22T06:00:00Z,National Weather Service- National Oceanic and Atmospheric Administration,2026-04-22T09:19:24Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TS_TS_YSNBSDF_20260422.nc,32.10000,34.00000,32.60000,33.10000,2026-04-22T00:00:00Z,2026-04-22T12:00:00Z,German Weather Service- Maritime Weather Office Hamburg,2026-04-22T17:24:49Z,R, DEPH TEMP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-CALYPSO-Total_20260422.nc,35.74,36.88,13.68,15.38,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,University of Malta; University of Palermo; CNR-IAS; ARPA-Sicilia; University of Malta; University of Palermo; Institute for the study of anthropic impacts and sustainability in the marine environment; Capo Granitola (CNR-IAS),2026-04-22T23:51:25Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-DeltaEbro-Total_20260422.nc,39.5851,41.2331,0.06352,2.0781,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,PUERTOS DEL ESTADO,2026-04-23T00:55:49Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-Gibraltar-Total_20260422.nc,35.8006,36.1971,-5.8537,-4.9887,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,PUERTOS DEL ESTADO,2026-04-23T02:24:07Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-GoS-Total_20260422.nc,39.670855,41.385064,13.070504,16.002263,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,National Research Council - Institute of Marine Science - S.S. Napoli; National Research Council - Institute of Marine Science; S.S. Napoli,2026-04-22T23:53:15Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-Granitola-Total_20260422.nc,36.996,37.6035,12.1714,13.5011,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS,2026-04-23T00:08:48Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-ICATMAR-Total_20260422.nc,40.5,43.5,1.0,4.3,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,Catalan Institute of Research for the Governance of the Sea; Direcció General de Política Marítima i Pesca Sostenible – Generalitat de Catalunya; Direcció General de Política Marítima i Pesca Sostenible - Generalitat de Catalunya; Centre de Formation et de Recherche sur l&#39;Environnement Marin; UMR 5110,2026-04-23T01:37:38Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-Ibiza-Total_20260422.nc,38.3095,39.12019,0.48664,1.4179,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,SOCIB - Balearic Islands Coastal Observing and forecasting System,2026-04-22T23:54:36Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-NAdr-Total_20260422.nc,45.5269,45.7833,13.375,13.7806,2026-04-21T23:45:00Z,2026-04-22T23:45:00Z,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale - OGS; NIB - Nacionalni inštitut za biologijo; Ministry of the Environment; Climate and Energy; Slovenian Environment Agency - ARSO; ARPA FVG,2026-04-23T00:44:53Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_TV_HF_HFR-TirLig-Total_20260422.nc,43.25,44.5,7.5,10.5,2026-04-21T23:30:00Z,2026-04-22T23:30:00Z,National Research Council - Institute of Marine Science - S.S. Lerici; National Research Council - Institute of Marine Science; S.S. Lerici,2026-04-22T23:50:36Z,R, DEPH
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100021_20260422.nc,42.93,42.93,6.207,6.207,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,Cerema,2026-04-23T10:29:50Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100023_20260422.nc,41.41528,41.41528,9.04722,9.04722,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,Cerema,2026-04-23T10:29:55Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100188_20260422.nc,42.4883,42.4883,3.1683,3.1683,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées;Oceanologic Observatory of Banyuls - University of Paris VI - OSU,2026-04-23T10:30:01Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100190_20260422.nc,43.3715,43.3715,3.7797,3.7797,2026-04-22T00:02:00Z,2026-04-22T23:32:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-23T10:30:06Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100191_20260422.nc,42.9162,42.9162,3.1245,3.1245,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-23T10:30:12Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100289_20260422.nc,43.20834,43.20834,5.23,5.23,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,Cerema;Marseille/FOS Large Seaport,2026-04-23T10:30:18Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100294_20260422.nc,42.5692,42.5692,8.65,8.65,2026-04-22T00:27:00Z,2026-04-22T23:57:00Z,Cerema;Hydrographic and oceanographic service of the French navy,2026-04-23T10:30:23Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100295_20260422.nc,42.2617,42.2617,9.6433,9.6433,2026-04-22T00:00:00Z,2026-04-22T14:00:00Z,Cerema,2026-04-23T10:30:28Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/GL_WS_MO_6100431_20260422.nc,43.425,43.425,4.1333,4.1333,2026-04-22T00:29:00Z,2026-04-22T23:59:00Z,Cerema;DREAL Languedoc-Roussillon-Midi-Pyrénées,2026-04-23T10:30:34Z,R, FREQ FREQ_BOUNDS VSPEC1D STHETA1 THETA1
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_PR_AD_VillajoyosaBuoy_20260422.nc,38.4971,38.4974,-0.203778,-0.203421,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-24T23:30:12Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE HCDT HCSP
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100196_20260422.nc,41.9009,41.9023,3.6499,3.6627,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:11Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100197_20260422.nc,39.708,39.708,4.4336,4.4354,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:13Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR ATMS WSPD
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100198_20260422.nc,36.5689,36.5703,-2.3431,-2.3395,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:06Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100280_20260422.nc,40.6851,40.6851,1.4618,1.4636,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:09Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100281_20260422.nc,39.519,39.5205,0.1984,0.1984,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:08Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100417_20260422.nc,37.6514,37.6528,-0.3143,-0.3125,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:07Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6100430_20260422.nc,39.5644,39.5644,2.0953,2.0972,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:29:12Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CNDC PSAL TEMP HCDT HCSP VPED VMDR VTPK VTM02 VZMX VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_6101404_20260422.nc,36.07,36.07,-5.42,-5.42,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:50Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP HCDT HCSP VMDR VTM02 VHM0 WDIR WSPD DRYT ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Barcelona-coast-buoy_20260422.nc,41.3235,41.3235,2.2072,2.2072,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:55Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Ceuta-coast-buoy_20260422.nc,35.9,35.9,-5.33,-5.33,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:51Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Malaga-coast-buoy_20260422.nc,36.6385,36.6385,-4.4411,-4.4411,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:52Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Melilla-coast-buoy_20260422.nc,35.3193,35.3193,-2.9438,-2.9438,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:53Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Tarifa-coast-buoy_20260422.nc,36.0025,36.0025,-5.5924,-5.5924,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:49Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_Tarragona-coast-buoy_20260422.nc,41.07,41.07,1.19,1.19,2026-04-22T00:00:00Z,2026-04-22T23:00:00Z,Puertos del Estado,2026-04-24T23:28:54Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE VTZA VT110 VAVT VHZA VH110 VAVH VTPK VZMX TEMP VMDR VTM02 VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_MO_VillajoyosaBuoy_20260422.nc,38.4971,38.4974,-0.203778,-0.203421,2026-04-22T00:00:00Z,2026-04-22T23:30:00Z,AVRAMAR ESPAÑA ACUICULTURA S.L.;SIDMAR Estudios y Servicios Oceanograficos,2026-04-24T23:29:44Z,R, DEPH PRECISE_LATITUDE PRECISE_LONGITUDE CPHL TUR4 OSAT PSAL TEMP GDIR GSPD WSPD WDIR VMDR VTPK VPED VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_AlcudiaTG_20260422.nc,39.83456,39.83456,3.13898,3.13898,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:35Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_AlgecirasTG_20260422.nc,36.177,36.177,-5.39838,-5.39838,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:28Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_Alicante2TG_20260422.nc,38.33889,38.33889,-0.48139,-0.48139,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Geographical National Institute,2026-04-24T23:29:27Z,R, DEPH SLEV ATMS
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_AlicanteTG_20260422.nc,38.33829,38.33829,-0.47786,-0.47786,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Geographical National Institute,2026-04-24T23:29:26Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_Almeria3TG_20260422.nc,36.83223,36.83223,-2.48495,-2.48495,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Geographical National Institute,2026-04-24T23:29:25Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_AlmeriaTG_20260422.nc,36.83002,36.83002,-2.47835,-2.47835,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:29Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_BarbateTG_20260422.nc,36.1851808,36.1851808,-5.933277,-5.933277,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Hydrographic Institute of the Navy,2026-04-24T23:29:31Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_Barcelona2TG_20260422.nc,41.362977,41.362977,2.187024,2.187024,2026-04-22T00:01:00Z,2026-04-22T23:59:00Z,Puertos del Estado;National Oceanography Centre,2026-04-24T23:29:33Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_Barcelona3TG_20260422.nc,41.362977,41.362977,2.187024,2.187024,2026-04-22T00:01:00Z,2026-04-22T23:59:00Z,Puertos del Estado;National Oceanography Centre,2026-04-24T23:29:34Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_BarcelonaTG_20260422.nc,41.34177,41.34177,2.1657,2.1657,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:34Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_CadizPtoAmericaTG_20260422.nc,36.54035,36.54035,-6.28345,-6.28345,2026-04-22T00:07:00Z,2026-04-22T23:59:00Z,Hydrographic Institute of the Navy,2026-04-24T23:29:31Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_CadizPuntalesTG_20260422.nc,36.5075464,36.5075464,-6.2602492,-6.2602492,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Hydrographic Institute of the Navy,2026-04-24T23:29:30Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_CarbonerasTG_20260422.nc,36.9743,36.9743,-1.89959,-1.89959,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:30Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_CartagenaTG_20260422.nc,37.59668,37.59668,-0.97383,-0.97383,2026-04-22T00:00:00Z,2026-04-22T23:56:00Z,Geographical National Institute,2026-04-24T23:29:26Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_FormenteraTG_20260422.nc,38.73466,38.73466,1.41903,1.41903,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:36Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_GandiaTG_20260422.nc,38.99521,38.99521,-0.15139,-0.15139,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:33Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_IbizaTG_20260422.nc,38.91123,38.91123,1.44984,1.44984,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:36Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_MahonTG_20260422.nc,39.89304,39.89304,4.27056,4.27056,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:36Z,R, DEPH VTM02 SLEV VHM0
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_MalagaTG_20260422.nc,36.71184,36.71184,-4.41709,-4.41709,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:29Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_MelillaTG_20260422.nc,35.29061,35.29061,-2.92853,-2.92853,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:27Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_MotrilTG_20260422.nc,36.72024,36.72024,-3.5236,-3.5236,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:28Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_PalmadeMallorcaTG_20260422.nc,39.56015,39.56015,2.63748,2.63748,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Puertos del Estado,2026-04-24T23:29:35Z,R, DEPH SLEV
COP-MO-01,INSITU_MED_PHYBGCWAV_DISCRETE_MYNRT_013_035/cmems_obs-ins_med_phybgcwav_mynrt_na_irr_202311/latest/20260422/IR_TS_TG_RotaTG_20260422.nc,36.6133376,36.6133376,-6.3275278,-6.3275278,2026-04-22T00:00:00Z,2026-04-22T23:59:00Z,Hydrographic Institute of the Navy,2026-04-24T23:29:31Z,R, DEPH SLEV
